id,price,bedrooms,review_scores_rating,number_of_reviews
50844654,$65.00,1.0,4.75,4
50845813,$74.00,1.0,5.0,1
50846250,$342.00,5.0,NULL,0
50846668,$298.00,1.0,4.98,47
50848534,$375.00,1.0,NULL,0
50848751,$249.00,2.0,5.0,27
50850289,$495.00,2.0,NULL,0
50850546,$550.00,4.0,5.0,2
50851667,$148.00,1.0,4.94,103
50851988,$139.00,1.0,4.94,33
50852259,$128.00,1.0,4.91,76
50852369,$57.00,1.0,NULL,0
50852434,$68.00,1.0,NULL,0
50852493,$63.00,1.0,NULL,0
50852565,$63.00,1.0,5.0,5
50852596,$63.00,1.0,5.0,2
50853167,$759.00,4.0,5.0,17
50853392,$260.00,3.0,5.0,11
50853896,$271.00,2.0,4.75,8
50853917,$170.00,3.0,4.93,46
50854636,$481.00,2.0,5.0,6
50857908,$85.00,2.0,4.88,50
50866996,$190.00,2.0,5.0,2
50867198,$50.00,1.0,4.25,4
50868783,$68.00,1.0,NULL,0
50869294,$91.00,1.0,4.71,7
50870065,$63.00,1.0,5.0,2
50870877,$63.00,1.0,5.0,1
50871343,$342.00,4.0,5.0,1
50872405,$250.00,2.0,3.0,2
50874262,$228.00,2.0,5.0,5
50874888,$96.00,1.0,4.95,41
50875015,$125.00,1.0,NULL,0
50878059,$399.00,3.0,4.86,7
50889540,$63.00,1.0,5.0,2
50889667,$63.00,1.0,5.0,1
50890324,$63.00,1.0,3.5,2
50890429,$63.00,1.0,NULL,0
50890666,$122.00,2.0,2.0,1
50892280,$109.00,1.0,4.67,24
50892412,$20.00,1.0,5.0,3
50892608,$127.00,2.0,NULL,0
50893022,$62.00,1.0,NULL,0
50893250,$63.00,1.0,5.0,1
50896809,$273.00,3.0,4.95,41
50899062,$121.00,1.0,4.65,20
50901766,$240.00,2.0,4.93,41
50912772,$130.00,1.0,NULL,0
50919390,$87.00,1.0,5.0,4
50919775,$1270.00,3.0,5.0,23
50920642,$236.00,4.0,4.83,6
50921116,$910.00,6.0,4.78,23
50921580,$109.00,1.0,NULL,0
50923158,$220.00,1.0,4.84,62
50934783,$127.00,2.0,4.49,39
50937587,$144.00,1.0,5.0,2
50942296,$115.00,1.0,4.51,68
50952216,$700.00,2.0,NULL,0
50954742,$240.00,3.0,5.0,5
50966245,$134.00,2.0,4.8,46
50969389,$375.00,2.0,5.0,1
50975065,$163.00,2.0,4.85,52
50980104,$121.00,2.0,4.5,6
50980411,$376.00,3.0,5.0,9
50987962,$2323.00,4.0,4.97,30
50994746,$376.00,2.0,5.0,2
50997488,$80.00,1.0,4.79,14
50999830,$109.00,1.0,5.0,16
51001743,$326.00,3.0,4.94,36
51002523,$157.00,2.0,5.0,10
51002612,$218.00,2.0,5.0,3
51015534,$250.00,3.0,4.92,25
51019905,$67.00,1.0,4.67,3
51020940,$370.00,2.0,4.95,21
51022546,$119.00,1.0,NULL,0
51022713,$133.00,1.0,3.0,1
51023060,$120.00,1.0,5.0,2
51023411,$108.00,1.0,5.0,1
51026919,$189.00,1.0,4.97,33
51033682,$226.00,3.0,4.98,63
51035891,$990.00,3.0,5.0,9
51038020,$311.00,2.0,5.0,5
51040181,$127.00,1.0,5.0,1
51040572,$127.00,1.0,3.0,1
51043399,$92.00,1.0,5.0,2
51050168,$650.00,2.0,NULL,0
51058255,$195.00,4.0,4.63,70
51060141,$77.00,1.0,5.0,4
51060682,$112.00,1.0,NULL,0
51062027,$117.00,1.0,4.0,1
51062390,$132.00,1.0,NULL,0
51062478,$250.00,2.0,4.8,5
51063566,$649.00,2.0,5.0,1
51064536,$265.00,4.0,4.9,31
51066760,$446.00,3.0,5.0,2
51070109,$350.00,5.0,5.0,8
51070911,$234.00,3.0,4.95,20
51071630,$367.00,3.0,5.0,27
51071832,$779.00,4.0,4.85,59
51071925,$105.00,1.0,5.0,11
51087207,$130.00,1.0,5.0,1
51087703,$745.00,3.0,4.67,6
51088227,$109.00,1.0,NULL,0
51088472,$65.00,NULL,NULL,0
51089213,$109.00,1.0,4.5,4
51093785,$180.00,1.0,NULL,0
51100048,$510.00,3.0,4.91,33
51106805,$55.00,1.0,4.98,48
51111008,$593.00,3.0,5.0,1
51111010,$139.00,2.0,5.0,7
51111597,$41.00,1.0,4.29,7
51111848,$40.00,1.0,4.6,5
51116245,$57.00,1.0,4.99,83
51121696,$1271.00,3.0,5.0,10
51124841,$71.00,1.0,4.88,42
51125040,$62.00,1.0,4.84,57
51128258,$280.00,2.0,4.95,22
51129601,$616.00,3.0,5.0,19
51153929,$102.00,1.0,5.0,2
51169191,$243.00,2.0,4.82,65
51172808,$109.00,1.0,5.0,1
51172951,$109.00,1.0,NULL,0
51173160,$109.00,1.0,NULL,0
51173255,$109.00,1.0,4.5,2
51173739,$309.00,1.0,4.89,9
51174377,$126.00,1.0,4.2,10
51175143,$555.00,1.0,4.96,27
51175602,$160.00,2.0,5.0,10
51175854,$130.00,1.0,NULL,0
51176010,$133.00,1.0,NULL,0
51176125,$140.00,1.0,NULL,0
51176245,$140.00,1.0,NULL,0
51176310,$122.00,1.0,NULL,0
51176402,$143.00,1.0,5.0,1
51176467,$129.00,1.0,NULL,0
51188579,$829.00,4.0,5.0,18
51191273,$162.00,3.0,4.88,33
51192231,$100.00,1.0,4.48,27
51192572,$995.00,3.0,5.0,19
51192886,$515.00,5.0,4.67,15
51195693,$95.00,1.0,5.0,27
51196131,$199.00,2.0,4.75,4
51197909,$461.00,3.0,5.0,43
51207109,$483.00,3.0,5.0,2
51208420,$163.00,NULL,4.8,5
51210601,$50.00,1.0,4.75,8
51212506,$165.00,2.0,5.0,1
51214063,$550.00,2.0,5.0,1
51214154,$89.00,1.0,4.52,48
51216126,$60.00,1.0,5.0,3
51218745,$60.00,1.0,4.78,36
51219292,$226.00,4.0,4.83,58
51228025,$1761.00,4.0,5.0,2
51228384,$282.00,3.0,4.91,33
51234099,$150.00,1.0,5.0,3
51237768,$88.00,1.0,4.75,4
51242616,$321.00,3.0,4.69,13
51246161,$400.00,3.0,NULL,0
51250594,$442.00,3.0,4.94,17
51250768,$75.00,1.0,NULL,0
51252784,$126.00,1.0,4.78,9
51255640,$69.00,1.0,4.82,39
51265244,$161.00,2.0,5.0,6
51265841,$1429.00,5.0,5.0,8
51267647,$1500.00,4.0,NULL,0
51270021,$100.00,1.0,4.6,30
51282733,$649.00,4.0,5.0,12
51285826,$256.00,2.0,5.0,35
51286217,$220.00,1.0,4.13,8
51290219,$116.00,1.0,4.86,57
51290952,$297.00,2.0,4.89,28
51298832,$96.00,1.0,4.33,27
51304467,$140.00,1.0,5.0,4
51308854,$143.00,2.0,4.8,5
51309209,$279.00,3.0,4.82,11
51311184,$167.00,1.0,4.95,57
51319931,$104.00,1.0,NULL,0
51323258,$138.00,1.0,4.94,16
51325482,$223.00,1.0,4.86,28
51326417,$146.00,2.0,5.0,41
51328327,$145.00,1.0,4.5,4
51328879,$831.00,5.0,5.0,12
51329416,$304.00,3.0,4.48,21
51330317,$79.00,1.0,4.89,9
51333029,$236.00,3.0,4.86,14
51334224,$35.00,1.0,5.0,1
51334444,$40.00,1.0,3.6,5
51343538,$199.00,1.0,4.8,5
51346596,$757.00,4.0,5.0,26
51346606,$472.00,4.0,5.0,8
51347633,$56.00,1.0,5.0,4
51350104,$280.00,2.0,4.94,51
51350517,$854.00,4.0,4.94,36
51353363,$647.00,3.0,4.48,21
51353589,$242.00,2.0,4.8,30
51353593,$309.00,2.0,4.57,49
51353596,$269.00,3.0,4.95,20
51363194,$155.00,3.0,4.87,39
51367977,$165.00,1.0,2.0,1
51383331,$236.00,3.0,4.91,11
51383341,$248.00,2.0,4.75,32
51392867,$48.00,1.0,NULL,0
51393877,$81.00,1.0,5.0,2
51393893,$234.00,2.0,4.66,82
51396547,$362.00,1.0,4.66,73
51409190,$80.00,1.0,4.86,50
51409278,$257.00,2.0,4.84,63
51409467,$639.00,2.0,NULL,0
51412923,$280.00,3.0,5.0,19
51416120,$102.00,1.0,4.78,18
51425579,$420.00,3.0,5.0,6
51429056,$250.00,3.0,5.0,2
51429981,$345.00,2.0,5.0,46
51430094,$159.00,3.0,4.75,4
51433333,$210.00,3.0,4.93,28
51433780,$229.00,3.0,4.9,29
51445454,$370.00,2.0,4.97,31
51446354,$135.00,1.0,5.0,5
51448267,$114.00,2.0,4.94,31
51449218,$306.00,4.0,4.6,65
51451776,$400.00,1.0,NULL,0
51454063,$252.00,1.0,4.86,147
51454637,$83.00,1.0,4.45,75
51459532,$120.00,2.0,NULL,0
51460264,$96.00,2.0,NULL,0
51462724,$87.00,1.0,NULL,0
51469270,$292.00,3.0,4.76,17
51469380,$450.00,5.0,NULL,0
51477840,$170.00,1.0,3.5,2
51479478,$102.00,1.0,NULL,0
51479535,$151.00,1.0,NULL,0
51485523,$244.00,4.0,5.0,34
51487328,$648.00,2.0,4.85,13
51488011,$180.00,NULL,4.63,57
51490175,$250.00,4.0,4.82,17
51492111,$76.00,1.0,4.98,42
51492603,$358.00,3.0,4.9,29
51493180,$999.00,1.0,4.33,3
51494035,$388.00,5.0,4.74,62
51504718,$201.00,1.0,5.0,82
51505858,$199.00,3.0,5.0,11
51506060,$131.00,2.0,4.42,95
51507861,$376.00,4.0,4.09,11
51509201,$272.00,2.0,5.0,14
51523262,$61.00,NULL,5.0,2
51527840,$206.00,1.0,4.92,85
51531021,$113.00,1.0,4.96,91
51535094,$338.00,2.0,5.0,92
51535675,$479.00,NULL,NULL,0
51539610,$150.00,1.0,4.83,6
51541560,$299.00,4.0,4.87,23
51554890,$486.00,2.0,5.0,8
51555532,$363.00,1.0,5.0,25
51557143,$74.00,1.0,4.98,88
51558150,$190.00,2.0,4.79,28
51560509,$186.00,3.0,5.0,10
51560781,$887.00,2.0,NULL,0
51566519,$126.00,2.0,4.91,54
51566526,$126.00,2.0,4.93,84
51566849,$124.00,1.0,4.71,42
51574172,$101.00,1.0,4.75,64
51578846,$240.00,2.0,4.84,19
51580181,$286.00,2.0,4.95,111
51584130,$200.00,NULL,5.0,5
51598386,$207.00,4.0,5.0,17
51599529,$271.00,4.0,4.82,11
51602356,$305.00,4.0,4.97,35
51603651,$243.00,2.0,4.78,141
51604673,$189.00,3.0,4.94,18
51605251,$407.00,5.0,4.77,75
51606278,$385.00,5.0,4.87,62
51606656,$723.00,10.0,5.0,11
51619155,$95.00,NULL,4.69,26
51620079,$250.00,2.0,4.5,4
51620850,$93.00,NULL,4.86,21
51621720,$88.00,NULL,4.67,12
51621857,$93.00,NULL,4.67,12
51621860,$99.00,NULL,4.75,20
51622605,$110.00,2.0,3.67,3
51623443,$152.00,2.0,5.0,9
51624453,$375.00,3.0,5.0,4
51624457,$31.00,1.0,4.67,33
51635316,$199.00,1.0,4.63,241
51635728,$212.00,2.0,4.25,8
51637792,$97.00,2.0,4.8,41
51638877,$152.00,2.0,4.43,84
51639944,$190.00,2.0,4.36,25
51640058,$99.00,2.0,5.0,1
51644279,$86.00,2.0,4.31,13
51652533,$167.00,3.0,5.0,2
51652559,$190.00,2.0,5.0,8
51652650,$192.00,2.0,4.98,42
51653764,$351.00,1.0,5.0,14
51664202,$130.00,1.0,4.76,33
51667389,$129.00,1.0,5.0,11
51671618,$353.00,2.0,4.92,12
51672449,$55.00,1.0,4.5,4
51673027,$55.00,1.0,4.5,2
51673882,$60.00,1.0,4.51,73
51681090,$136.00,2.0,5.0,2
51681319,$162.00,3.0,4.89,66
51682750,$550.00,2.0,4.17,6
51684091,$249.00,2.0,NULL,0
51684391,$206.00,1.0,3.5,2
51690679,$828.00,3.0,5.0,39
51691647,$109.00,1.0,4.98,54
51695769,$107.00,1.0,4.88,8
51695770,$31.00,1.0,4.68,38
51702548,$154.00,2.0,4.98,50
51707438,$42.00,1.0,5.0,1
51708611,$375.00,5.0,4.74,66
51708850,$206.00,2.0,5.0,11
51709426,$135.00,2.0,5.0,6
51709738,$112.00,2.0,4.0,12
51710946,$648.00,5.0,5.0,33
51712324,$198.00,3.0,4.7,61
51712329,$275.00,4.0,4.77,39
51712334,$418.00,3.0,5.0,40
51714793,$3714.00,6.0,4.92,12
51715725,$336.00,7.0,4.5,30
51717117,$119.00,2.0,4.3,23
51725003,$87.00,2.0,4.65,49
51725457,$419.00,3.0,4.94,34
51725467,$98.00,2.0,4.38,52
51730885,$94.00,2.0,4.79,75
51731092,$179.00,2.0,5.0,5
51732320,$399.00,3.0,5.0,2
51733197,$80.00,1.0,5.0,4
51749879,$422.00,4.0,4.8,10
51752948,$142.00,2.0,5.0,3
51753631,$222.00,1.0,5.0,1
51766713,$100.00,NULL,5.0,24
51767875,$199.00,2.0,4.79,75
51768641,$227.00,1.0,4.95,22
51770465,$95.00,1.0,4.68,41
51777435,$152.00,2.0,NULL,0
51780837,$350.00,3.0,5.0,10
51783645,$799.00,3.0,5.0,1
51789821,$407.00,4.0,4.92,65
51800623,$217.00,2.0,4.95,77
51800657,$103.00,2.0,4.96,25
51802621,$509.00,1.0,NULL,0
51803922,$509.00,NULL,5.0,1
51805850,$121.00,3.0,3.25,4
51806923,$129.00,NULL,4.56,36
51811326,$158.00,1.0,NULL,0
51817767,$84.00,1.0,4.37,60
51818193,$300.00,2.0,4.8,25
51821348,$400.00,3.0,5.0,1
51821788,$392.00,1.0,5.0,2
51824552,$766.00,3.0,5.0,39
51825923,$100.00,1.0,NULL,0
51826978,$144.00,2.0,4.94,54
51828332,$230.00,3.0,4.92,72
51836306,$90.00,1.0,5.0,4
51836616,$48.00,1.0,5.0,7
51837730,$331.00,2.0,5.0,49
51839425,$800.00,4.0,4.88,25
51840080,$150.00,2.0,4.67,3
51840473,$99.00,1.0,5.0,22
51843617,$800.00,2.0,NULL,0
51845512,$69.00,1.0,3.33,3
51845974,$44.00,2.0,4.56,39
51846371,$138.00,3.0,4.94,104
51848007,$246.00,3.0,NULL,0
51848223,$80.00,1.0,NULL,0
51848284,$200.00,1.0,5.0,4
51849299,$250.00,4.0,4.71,52
51849584,$452.00,1.0,4.81,47
51855558,$161.00,3.0,NULL,0
51858913,$125.00,1.0,4.68,59
51859129,$148.00,4.0,4.88,26
51860153,$332.00,2.0,5.0,60
51860584,$133.00,3.0,5.0,1
51861368,$127.00,1.0,4.94,114
51861598,$300.00,4.0,5.0,2
51862896,$511.00,NULL,NULL,0
51863137,$49.00,1.0,4.55,40
51864121,$86.00,1.0,4.35,37
51864972,$90.00,1.0,4.5,54
51866436,$139.00,1.0,5.0,77
51869217,$147.00,2.0,4.62,37
51873473,$213.00,2.0,4.89,66
51880104,$171.00,3.0,4.92,99
51881979,$611.00,2.0,NULL,0
51883631,$1544.00,3.0,4.93,29
51884279,$139.00,1.0,5.0,2
51884516,$255.00,1.0,NULL,0
51885109,$105.00,2.0,4.0,6
51893603,$270.00,3.0,NULL,0
51901653,$250.00,1.0,4.73,11
51904254,$656.00,2.0,5.0,4
51910681,$229.00,2.0,4.96,46
51911136,$592.00,4.0,4.64,11
51913355,$205.00,4.0,4.96,81
51915901,$198.00,1.0,NULL,0
51921046,$140.00,2.0,5.0,2
51921121,$69.00,4.0,4.84,177
51923216,$172.00,1.0,5.0,19
51924509,$400.00,3.0,5.0,15
51925540,$273.00,3.0,4.71,14
51927327,$779.00,3.0,4.83,6
51942648,$202.00,1.0,4.76,45
51945652,$138.00,2.0,4.82,22
51957645,$429.00,3.0,5.0,3
51960062,$99.00,1.0,5.0,1
51960859,$357.00,2.0,4.93,45
51961068,$350.00,3.0,4.9,30
51962780,$57.00,1.0,4.92,24
51964254,$200.00,1.0,4.97,63
51967327,$115.00,1.0,5.0,23
51969601,$86.00,1.0,5.0,32
51979263,$101.00,2.0,4.76,37
51979305,$217.00,4.0,4.79,29
51980197,$126.00,2.0,4.65,65
51980922,$198.00,1.0,4.97,70
51983334,$184.00,2.0,4.95,19
51984722,$179.00,2.0,4.9,70
51985450,$1837.00,2.0,5.0,1
51986555,$44.00,2.0,4.55,42
51987209,$50.00,2.0,4.0,31
51989600,$180.00,4.0,4.79,14
51990565,$259.00,3.0,4.98,62
51991078,$92.00,1.0,4.71,66
51991895,$243.00,2.0,5.0,3
51992381,$101.00,2.0,4.83,6
51996794,$113.00,NULL,5.0,1
51998431,$1022.00,4.0,5.0,10
52005750,$104.00,1.0,4.24,37
52008398,$329.00,3.0,4.72,18
52009333,$149.00,2.0,4.91,100
52009651,$351.00,3.0,5.0,1
52014103,$153.00,2.0,4.83,35
52020751,$144.00,1.0,4.2,5
52022913,$263.00,3.0,4.54,61
52023276,$2564.00,10.0,5.0,4
52028102,$1999.00,5.0,5.0,6
52036986,$382.00,3.0,4.73,22
52040290,$331.00,3.0,4.97,38
52043637,$324.00,2.0,4.92,13
52047893,$103.00,1.0,NULL,0
52049989,$319.00,2.0,4.89,19
52052818,$118.00,1.0,4.82,56
52052951,$156.00,2.0,4.85,91
52054304,$135.00,1.0,5.0,22
52056019,$199.00,6.0,4.41,49
52056574,$331.00,3.0,4.88,88
52063337,$399.00,3.0,4.94,17
52069836,$233.00,3.0,4.83,64
52071068,$129.00,1.0,4.93,46
52071288,$286.00,3.0,5.0,16
52072017,$344.00,3.0,4.33,6
52074581,$1387.00,4.0,5.0,9
52084500,$94.00,3.0,4.83,47
52092369,$317.00,1.0,NULL,0
52093139,$400.00,4.0,4.91,11
52095465,$75.00,1.0,4.75,4
52103155,$118.00,1.0,4.8,5
52105347,$1092.00,4.0,5.0,29
52107593,$200.00,3.0,5.0,1
52107613,$216.00,2.0,5.0,15
52108780,$1000.00,1.0,NULL,0
52110039,$599.00,3.0,4.9,30
52110098,$117.00,NULL,4.98,56
52111015,$200.00,2.0,5.0,5
52111202,$300.00,2.0,NULL,0
52111587,$330.00,3.0,5.0,9
52112093,$962.00,6.0,5.0,42
52114262,$161.00,2.0,4.93,57
52124321,$350.00,2.0,5.0,4
52124612,$150.00,2.0,4.72,25
52127979,$161.00,2.0,4.87,55
52128316,$34.00,1.0,NULL,0
52128681,$222.00,3.0,4.95,43
52130073,$113.00,2.0,4.67,36
52131400,$300.00,1.0,5.0,3
52132595,$310.00,2.0,5.0,24
52133151,$191.00,2.0,4.76,29
52133687,$326.00,3.0,4.84,75
52139587,$129.00,1.0,NULL,0
52149482,$122.00,4.0,4.63,8
52149745,$167.00,3.0,5.0,19
52150123,$187.00,1.0,4.71,17
52151467,$105.00,1.0,5.0,5
52159677,$198.00,1.0,NULL,0
52166836,$213.00,1.0,4.98,51
52169512,$800.00,3.0,NULL,0
52171443,$368.00,2.0,4.95,146
52171929,$150.00,2.0,5.0,1
52172343,$46.00,1.0,5.0,15
52180251,$607.00,3.0,1.0,1
52181064,$174.00,2.0,NULL,0
52181344,$364.00,3.0,4.86,29
52187041,$166.00,1.0,4.97,35
52190541,$438.00,2.0,5.0,23
52191020,$108.00,1.0,5.0,26
52191299,$250.00,2.0,5.0,7
52192014,$122.00,2.0,4.34,82
52201739,$277.00,1.0,5.0,5
52201945,$365.00,2.0,5.0,27
52202486,$152.00,2.0,4.75,4
52204089,$607.00,1.0,NULL,0
52207904,$168.00,1.0,5.0,1
52216238,$134.00,2.0,4.64,33
52218086,$185.00,1.0,4.98,94
52222459,$92.00,1.0,5.0,2
52223757,$94.00,1.0,4.94,96
52224295,$142.00,2.0,4.91,34
52224865,$162.00,2.0,4.45,11
52225508,$87.00,1.0,5.0,1
52226255,$211.00,4.0,5.0,35
52226368,$236.00,2.0,4.97,30
52227388,$579.00,3.0,4.97,30
52236106,$376.00,4.0,4.88,33
52236290,$1065.00,5.0,5.0,6
52238583,$133.00,1.0,NULL,0
52238997,$108.00,1.0,5.0,1
52239870,$166.00,1.0,5.0,4
52240559,$80.00,2.0,NULL,0
52245709,$175.00,1.0,4.53,15
52246175,$211.00,3.0,4.86,37
52246364,$114.00,1.0,4.67,3
52257037,$155.00,1.0,4.0,1
52257772,$340.00,2.0,5.0,17
52258289,$389.00,1.0,5.0,1
52260282,$210.00,3.0,4.72,32
52260302,$196.00,3.0,4.76,17
52262126,$125.00,NULL,4.91,65
52262173,$240.00,4.0,4.89,87
52262828,$176.00,1.0,5.0,16
52265553,$273.00,4.0,5.0,8
52267319,$105.00,NULL,4.65,17
52268246,$154.00,2.0,4.85,40
52268701,$170.00,1.0,NULL,0
52269194,$285.00,2.0,NULL,0
52269550,$131.00,2.0,5.0,4
52269776,$1086.00,6.0,5.0,6
52275109,$145.00,1.0,4.95,209
52278803,$152.00,NULL,NULL,0
52283163,$184.00,2.0,5.0,3
52283781,$134.00,1.0,5.0,4
52285718,$248.00,3.0,4.95,41
52285928,$140.00,2.0,4.87,15
52287038,$72.00,1.0,4.96,23
52288066,$419.00,1.0,4.86,7
52288828,$150.00,2.0,4.82,56
52300093,$250.00,1.0,5.0,5
52302012,$102.00,3.0,4.94,68
52302541,$206.00,1.0,4.96,52
52303236,$251.00,3.0,5.0,46
52304211,$157.00,3.0,4.96,45
52305997,$69.00,1.0,4.88,94
52307191,$371.00,3.0,4.83,71
52313002,$85.00,1.0,NULL,0
52318859,$112.00,1.0,5.0,31
52319324,$350.00,1.0,5.0,1
52322084,$105.00,1.0,4.8,56
52322399,$161.00,2.0,5.0,39
52325743,$314.00,1.0,5.0,4
52331437,$2500.00,4.0,5.0,34
52334136,$164.00,1.0,5.0,2
52336388,$657.00,3.0,5.0,1
52336515,$225.00,2.0,5.0,31
52336877,$314.00,4.0,4.97,35
52348075,$478.00,3.0,5.0,11
52349420,$40.00,1.0,5.0,5
52349615,$115.00,2.0,4.83,6
52349783,$205.00,3.0,5.0,2
52350119,$907.00,4.0,5.0,11
52350834,$213.00,1.0,4.72,43
52350951,$259.00,2.0,5.0,3
52351208,$219.00,1.0,4.78,50
52352122,$278.00,2.0,4.83,52
52352240,$241.00,3.0,5.0,36
52352907,$108.00,2.0,5.0,7
52358485,$108.00,1.0,NULL,0
52363437,$198.00,3.0,4.97,29
52363862,$351.00,3.0,4.98,58
52367369,$340.00,3.0,5.0,6
52368555,$449.00,4.0,4.9,49
52370582,$272.00,2.0,4.46,13
52373280,$332.00,4.0,4.77,47
52380568,$71.00,1.0,4.92,13
52388677,$85.00,1.0,4.9,42
52388721,$227.00,2.0,4.89,18
52388890,$89.00,1.0,NULL,0
52392214,$300.00,2.0,5.0,2
52392487,$409.00,3.0,4.94,16
52404031,$55.00,1.0,5.0,3
52404322,$450.00,2.0,NULL,0
52405284,$309.00,2.0,NULL,0
52406799,$149.00,2.0,1.0,1
52406809,$376.00,3.0,4.97,72
52410518,$122.00,2.0,4.61,67
52410761,$239.00,1.0,4.5,2
52410917,$98.00,1.0,4.95,97
52411097,$179.00,3.0,4.88,133
52411133,$250.00,1.0,4.82,44
52411369,$187.00,3.0,5.0,23
52411621,$839.00,4.0,4.95,19
52418745,$1000.00,3.0,NULL,0
52419407,$91.00,1.0,4.9,21
52420013,$180.00,1.0,4.89,47
52420551,$50.00,1.0,NULL,0
52420672,$550.00,3.0,4.81,31
52420704,$314.00,2.0,5.0,41
52421362,$200.00,1.0,5.0,1
52421927,$220.00,4.0,4.97,59
52423959,$148.00,2.0,4.86,72
52424739,$88.00,1.0,4.86,91
52425096,$365.00,7.0,4.71,69
52427370,$503.00,5.0,4.92,53
52427472,$928.00,5.0,5.0,44
52427652,$162.00,1.0,4.86,83
52428714,$271.00,2.0,5.0,4
52429035,$942.00,3.0,5.0,1
52429300,$281.00,2.0,5.0,10
52429927,$178.00,2.0,4.55,83
52431234,$97.00,1.0,4.78,55
52431237,$98.00,1.0,4.73,62
52436740,$303.00,3.0,5.0,8
52440595,$400.00,2.0,5.0,4
52440930,$201.00,3.0,5.0,2
52441833,$140.00,1.0,5.0,5
52443014,$250.00,2.0,4.5,10
52443264,$124.00,2.0,4.03,74
52444720,$20.00,1.0,4.79,19
52444951,$189.00,1.0,4.67,15
52445744,$363.00,3.0,4.8,10
52446607,$150.00,1.0,5.0,2
52452967,$754.00,7.0,4.8,35
52453233,$217.00,1.0,4.98,87
52454388,$200.00,2.0,5.0,52
52454477,$90.00,1.0,5.0,33
52454568,$105.00,1.0,4.89,18
52454570,$206.00,2.0,4.91,35
52456172,$128.00,2.0,4.75,4
52457436,$20.00,NULL,5.0,3
52459428,$5000.00,4.0,5.0,5
52460433,$110.00,1.0,4.62,21
52471960,$242.00,3.0,4.9,49
52472426,$48.00,1.0,4.76,21
52473221,$106.00,2.0,4.89,114
52474599,$599.00,2.0,5.0,9
52474672,$240.00,1.0,4.89,100
52475321,$187.00,3.0,4.93,15
52475951,$199.00,4.0,4.9,10
52476053,$518.00,3.0,5.0,41
52479936,$97.00,1.0,NULL,0
52485356,$500.00,2.0,4.81,74
52488764,$176.00,NULL,5.0,102
52489525,$59.00,1.0,4.94,33
52489699,$237.00,2.0,NULL,0
52489932,$850.00,1.0,5.0,2
52491022,$318.00,3.0,5.0,46
52492910,$20.00,NULL,5.0,3
52494410,$1000.00,4.0,3.0,1
52494443,$676.00,2.0,5.0,2
52494731,$528.00,1.0,4.83,18
52494839,$100.00,2.0,5.0,1
52495941,$470.00,4.0,5.0,71
52496647,$193.00,3.0,4.92,116
52498013,$225.00,3.0,5.0,3
52499227,$111.00,3.0,4.67,3
52500850,$355.00,1.0,NULL,0
52502687,$398.00,1.0,5.0,3
52503756,$183.00,2.0,4.89,45
52507823,$122.00,1.0,5.0,40
52507952,$158.00,1.0,4.88,43
52508660,$329.00,3.0,4.98,48
52510855,$162.00,NULL,5.0,6
52513477,$299.00,1.0,4.62,13
52513522,$247.00,3.0,4.92,37
52513926,$320.00,3.0,5.0,3
52514375,$136.00,1.0,4.91,11
52514505,$86.00,1.0,4.78,9
52515033,$136.00,2.0,4.21,82
52516020,$259.00,2.0,4.83,36
52516752,$352.00,4.0,4.92,71
52517803,$194.00,3.0,4.96,24
52518227,$203.00,1.0,4.89,18
52527731,$390.00,3.0,4.97,39
52527843,$119.00,NULL,4.9,42
52528629,$258.00,3.0,5.0,7
52528723,$261.00,2.0,4.96,67
52528958,$220.00,2.0,NULL,0
52529691,$158.00,1.0,4.92,12
52530821,$115.00,1.0,5.0,39
52531835,$157.00,1.0,4.84,19
52536780,$518.00,1.0,4.89,28
52538088,$104.00,1.0,4.98,56
52539254,$157.00,1.0,4.33,3
52540127,$348.00,2.0,NULL,0
52547010,$132.00,1.0,NULL,0
52547302,$386.00,3.0,5.0,1
52547609,$205.00,3.0,5.0,13
52547735,$220.00,1.0,NULL,0
52555586,$203.00,1.0,4.96,23
52557064,$164.00,1.0,4.63,19
52557788,$181.00,2.0,4.9,21
52557960,$72.00,1.0,5.0,7
52560845,$220.00,3.0,NULL,0
52564332,$100.00,1.0,5.0,15
52565374,$288.00,3.0,4.83,86
52566871,$69.00,1.0,5.0,2
52575014,$57.00,1.0,NULL,0
52577600,$126.00,1.0,4.56,32
52578053,$119.00,2.0,4.61,33
52579295,$115.00,NULL,4.92,24
52580422,$472.00,4.0,4.54,13
52581856,$114.00,NULL,4.86,81
52582189,$106.00,1.0,4.82,77
52585485,$55.00,1.0,4.97,75
52591974,$113.00,NULL,5.0,77
52595981,$94.00,1.0,4.91,35
52600909,$428.00,2.0,4.88,33
52602193,$218.00,1.0,4.59,29
52609593,$247.00,2.0,4.97,29
52612870,$70.00,1.0,4.81,27
52614439,$117.00,3.0,NULL,0
52619436,$167.00,1.0,4.9,29
52619686,$142.00,3.0,4.67,9
52619762,$315.00,6.0,4.73,15
52621351,$148.00,1.0,4.92,62
52624136,$31.00,1.0,4.76,37
52625733,$31.00,1.0,4.88,25
52626137,$113.00,2.0,NULL,0
52626990,$2357.00,8.0,5.0,2
52632530,$975.00,5.0,4.41,17
52634578,$59.00,1.0,4.94,18
52637210,$148.00,1.0,4.2,5
52637674,$197.00,2.0,5.0,7
52638165,$80.00,2.0,4.5,4
52638827,$548.00,3.0,4.8,25
